row_id,run_id,config_id,model,candidate_id,schedule_policy,latency_p50_ms,latency_min_ms,latency_max_ms,quality_flag,claim_status,reasons
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w32x48x128_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_03_gpu1_default,original60_measured_v1_original60_frontier_03_gpu1_default,coverage_h800_tvm_pyramid_w32x48x128_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w32x48x128:fp16,default,24.120591,24.120339,24.121191,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w32x48x128_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_03_gpu1_metaschedule_tuned,original60_measured_v1_original60_frontier_03_gpu1_metaschedule_tuned,coverage_h800_tvm_pyramid_w32x48x128_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w32x48x128:fp16,metaschedule_tuned,24.126618999999998,24.125481,24.127524,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w56x32x224_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_23_gpu4_default,original60_measured_v1_original60_lhc_23_gpu4_default,coverage_h800_tvm_pyramid_w56x32x224_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w56x32x224:fp16,default,35.098279000000005,35.097393,35.10008800000001,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w56x32x224_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_23_gpu4_metaschedule_tuned,original60_measured_v1_original60_lhc_23_gpu4_metaschedule_tuned,coverage_h800_tvm_pyramid_w56x32x224_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w56x32x224:fp16,metaschedule_tuned,31.911555,31.911171999999997,31.931621,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w32x64x160_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_06_gpu5_default,original60_measured_v1_original60_frontier_06_gpu5_default,coverage_h800_tvm_pyramid_w32x64x160_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w32x64x160:fp16,default,28.426504,28.416233000000002,28.427754,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w32x64x160_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_06_gpu5_metaschedule_tuned,original60_measured_v1_original60_frontier_06_gpu5_metaschedule_tuned,coverage_h800_tvm_pyramid_w32x64x160_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w32x64x160:fp16,metaschedule_tuned,20.674619,20.673657,20.675859,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w64x64x96_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_24_gpu0_default,original60_measured_v1_original60_lhc_24_gpu0_default,coverage_h800_tvm_pyramid_w64x64x96_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w64x64x96:fp16,default,35.879082000000004,35.868555,35.885447,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w64x64x96_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_24_gpu0_metaschedule_tuned,original60_measured_v1_original60_lhc_24_gpu0_metaschedule_tuned,coverage_h800_tvm_pyramid_w64x64x96_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w64x64x96:fp16,metaschedule_tuned,31.329392,31.314019000000002,31.330342,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w32x64x96_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_05_gpu1_default,original60_measured_v1_original60_frontier_05_gpu1_default,coverage_h800_tvm_pyramid_w32x64x96_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w32x64x96:fp16,default,24.351216,24.351023,24.360161,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w32x64x96_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_05_gpu1_metaschedule_tuned,original60_measured_v1_original60_frontier_05_gpu1_metaschedule_tuned,coverage_h800_tvm_pyramid_w32x64x96_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w32x64x96:fp16,metaschedule_tuned,24.355515,24.3555,24.355557,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w16x96x192_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_25_gpu4_default,original60_measured_v1_original60_lhc_25_gpu4_default,coverage_h800_tvm_pyramid_w16x96x192_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w16x96x192:fp16,default,30.605505,30.604765999999998,30.605789,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w16x96x192_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_25_gpu4_metaschedule_tuned,original60_measured_v1_original60_lhc_25_gpu4_metaschedule_tuned,coverage_h800_tvm_pyramid_w16x96x192_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w16x96x192:fp16,metaschedule_tuned,30.631062,30.621295999999997,30.631182,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w24x32x64_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_10_gpu5_default,original60_measured_v1_original60_frontier_10_gpu5_default,coverage_h800_tvm_pyramid_w24x32x64_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w24x32x64:fp16,default,12.692048000000002,12.691934,12.702367,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w24x32x64_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_10_gpu5_metaschedule_tuned,original60_measured_v1_original60_frontier_10_gpu5_metaschedule_tuned,coverage_h800_tvm_pyramid_w24x32x64_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w24x32x64:fp16,metaschedule_tuned,9.826991,9.826512000000001,9.827357,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w24x48x96_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_07_gpu1_default,original60_measured_v1_original60_frontier_07_gpu1_default,coverage_h800_tvm_pyramid_w24x48x96_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w24x48x96:fp16,default,17.12476,17.124718,17.124863,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w24x48x96_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_07_gpu1_metaschedule_tuned,original60_measured_v1_original60_frontier_07_gpu1_metaschedule_tuned,coverage_h800_tvm_pyramid_w24x48x96_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w24x48x96:fp16,metaschedule_tuned,12.578511,12.578406999999999,12.578648999999999,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w24x128x64_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_26_gpu0_default,original60_measured_v1_original60_lhc_26_gpu0_default,coverage_h800_tvm_pyramid_w24x128x64_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w24x128x64:fp16,default,26.912761,26.912019,26.917441,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w24x128x64_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_26_gpu0_metaschedule_tuned,original60_measured_v1_original60_lhc_26_gpu0_metaschedule_tuned,coverage_h800_tvm_pyramid_w24x128x64_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w24x128x64:fp16,metaschedule_tuned,23.985935,23.985851999999998,23.98666,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w40x80x160_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_08_gpu4_default,original60_measured_v1_original60_frontier_08_gpu4_default,coverage_h800_tvm_pyramid_w40x80x160_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w40x80x160:fp16,default,31.230065999999997,31.228606,31.238867,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w40x80x160_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_08_gpu4_metaschedule_tuned,original60_measured_v1_original60_frontier_08_gpu4_metaschedule_tuned,coverage_h800_tvm_pyramid_w40x80x160_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w40x80x160:fp16,metaschedule_tuned,23.459915000000002,23.458975,23.47189,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w16x32x96_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_12_gpu1_default,original60_measured_v1_original60_frontier_12_gpu1_default,coverage_h800_tvm_pyramid_w16x32x96_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w16x32x96:fp16,default,14.683405,14.68264,14.683431,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w16x32x96_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_12_gpu1_metaschedule_tuned,original60_measured_v1_original60_frontier_12_gpu1_metaschedule_tuned,coverage_h800_tvm_pyramid_w16x32x96_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w16x32x96:fp16,metaschedule_tuned,10.106415,10.106163,10.106800999999999,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w16x48x64_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_11_gpu0_default,original60_measured_v1_original60_frontier_11_gpu0_default,coverage_h800_tvm_pyramid_w16x48x64_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w16x48x64:fp16,default,15.089955,15.089403,15.091101,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w16x48x64_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_11_gpu0_metaschedule_tuned,original60_measured_v1_original60_frontier_11_gpu0_metaschedule_tuned,coverage_h800_tvm_pyramid_w16x48x64_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w16x48x64:fp16,metaschedule_tuned,15.16151,15.161039,15.170699,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w56x96x192_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_15_gpu5_default,original60_measured_v1_original60_frontier_15_gpu5_default,coverage_h800_tvm_pyramid_w56x96x192_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w56x96x192:fp16,default,42.413501,42.404556,42.421489,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w56x96x192_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_15_gpu5_metaschedule_tuned,original60_measured_v1_original60_frontier_15_gpu5_metaschedule_tuned,coverage_h800_tvm_pyramid_w56x96x192_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w56x96x192:fp16,metaschedule_tuned,42.422632,42.422329,42.433105000000005,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w40x96x192_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_14_gpu4_default,original60_measured_v1_original60_frontier_14_gpu4_default,coverage_h800_tvm_pyramid_w40x96x192_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w40x96x192:fp16,default,35.860403,35.85968,35.872891,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w40x96x192_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_14_gpu4_metaschedule_tuned,original60_measured_v1_original60_frontier_14_gpu4_metaschedule_tuned,coverage_h800_tvm_pyramid_w40x96x192_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w40x96x192:fp16,metaschedule_tuned,35.994951,35.9945,35.995439,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x112x192_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_17_gpu1_default,original60_measured_v1_original60_frontier_17_gpu1_default,coverage_h800_tvm_pyramid_w48x112x192_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w48x112x192:fp16,default,44.971597,44.97057100000001,44.980419999999995,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x112x192_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_17_gpu1_metaschedule_tuned,original60_measured_v1_original60_frontier_17_gpu1_metaschedule_tuned,coverage_h800_tvm_pyramid_w48x112x192_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w48x112x192:fp16,metaschedule_tuned,47.607866,47.59769,47.611494,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x80x192_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_16_gpu0_default,original60_measured_v1_original60_frontier_16_gpu0_default,coverage_h800_tvm_pyramid_w48x80x192_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w48x80x192:fp16,default,39.963096,39.962841999999995,39.964304,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x80x192_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_16_gpu0_metaschedule_tuned,original60_measured_v1_original60_frontier_16_gpu0_metaschedule_tuned,coverage_h800_tvm_pyramid_w48x80x192_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w48x80x192:fp16,metaschedule_tuned,40.24512,40.238875,40.254263,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x96x224_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_19_gpu5_default,original60_measured_v1_original60_frontier_19_gpu5_default,coverage_h800_tvm_pyramid_w48x96x224_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w48x96x224:fp16,default,44.586284,44.579585,44.596108,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x96x224_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_19_gpu5_metaschedule_tuned,original60_measured_v1_original60_frontier_19_gpu5_metaschedule_tuned,coverage_h800_tvm_pyramid_w48x96x224_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w48x96x224:fp16,metaschedule_tuned,44.635464,44.634805,44.645962,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x96x160_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_18_gpu4_default,original60_measured_v1_original60_frontier_18_gpu4_default,coverage_h800_tvm_pyramid_w48x96x160_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w48x96x160:fp16,default,40.016536,40.015635,40.028864999999996,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x96x160_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_18_gpu4_metaschedule_tuned,original60_measured_v1_original60_frontier_18_gpu4_metaschedule_tuned,coverage_h800_tvm_pyramid_w48x96x160_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w48x96x160:fp16,metaschedule_tuned,40.024951,40.023599000000004,40.025549,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w64x80x192_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_22_gpu1_default,original60_measured_v1_original60_frontier_22_gpu1_default,coverage_h800_tvm_pyramid_w64x80x192_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w64x80x192:fp16,default,44.915273,44.901948,44.926992,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w64x80x192_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_22_gpu1_metaschedule_tuned,original60_measured_v1_original60_frontier_22_gpu1_metaschedule_tuned,coverage_h800_tvm_pyramid_w64x80x192_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w64x80x192:fp16,metaschedule_tuned,45.002417,45.001182,45.035786,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w56x80x160_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_26_gpu5_default,original60_measured_v1_original60_frontier_26_gpu5_default,coverage_h800_tvm_pyramid_w56x80x160_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w56x80x160:fp16,default,37.777043,37.773206,37.778213,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w56x80x160_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_26_gpu5_metaschedule_tuned,original60_measured_v1_original60_frontier_26_gpu5_metaschedule_tuned,coverage_h800_tvm_pyramid_w56x80x160_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w56x80x160:fp16,metaschedule_tuned,30.017478,30.006472000000002,30.027634,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w56x112x224_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_20_gpu0_default,original60_measured_v1_original60_frontier_20_gpu0_default,coverage_h800_tvm_pyramid_w56x112x224_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w56x112x224:fp16,default,47.398379,47.388983999999994,47.400762,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w56x112x224_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_20_gpu0_metaschedule_tuned,original60_measured_v1_original60_frontier_20_gpu0_metaschedule_tuned,coverage_h800_tvm_pyramid_w56x112x224_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w56x112x224:fp16,metaschedule_tuned,47.674604,47.674248,47.684531,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w40x112x224_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_33_gpu5_default,original60_measured_v1_original60_frontier_33_gpu5_default,coverage_h800_tvm_pyramid_w40x112x224_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w40x112x224:fp16,default,40.75994600000001,40.752756,40.760324999999995,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w40x112x224_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_33_gpu5_metaschedule_tuned,original60_measured_v1_original60_frontier_33_gpu5_metaschedule_tuned,coverage_h800_tvm_pyramid_w40x112x224_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w40x112x224:fp16,metaschedule_tuned,40.727156,40.727008999999995,40.732488,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x112x256_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_31_gpu1_default,original60_measured_v1_original60_frontier_31_gpu1_default,coverage_h800_tvm_pyramid_w48x112x256_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w48x112x256:fp16,default,49.187661,49.183690999999996,49.212720000000004,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x112x256_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_31_gpu1_metaschedule_tuned,original60_measured_v1_original60_frontier_31_gpu1_metaschedule_tuned,coverage_h800_tvm_pyramid_w48x112x256_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w48x112x256:fp16,metaschedule_tuned,49.42186,49.394341,49.421973,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w64x112x224_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_27_gpu0_default,original60_measured_v1_original60_frontier_27_gpu0_default,coverage_h800_tvm_pyramid_w64x112x224_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w64x112x224:fp16,default,52.253550000000004,52.252759,52.26356,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w64x112x224_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_27_gpu0_metaschedule_tuned,original60_measured_v1_original60_frontier_27_gpu0_metaschedule_tuned,coverage_h800_tvm_pyramid_w64x112x224_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w64x112x224:fp16,metaschedule_tuned,52.08062,52.079414,52.081317999999996,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x128x224_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_32_gpu4_default,original60_measured_v1_original60_frontier_32_gpu4_default,coverage_h800_tvm_pyramid_w48x128x224_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w48x128x224:fp16,default,49.30041000000001,49.300244,49.301411,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x128x224_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_32_gpu4_metaschedule_tuned,original60_measured_v1_original60_frontier_32_gpu4_metaschedule_tuned,coverage_h800_tvm_pyramid_w48x128x224_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w48x128x224:fp16,metaschedule_tuned,49.274531,49.274268,49.275023999999995,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w64x96x224_fp16_default:h800_tvm:original60_measured_retry2_v1_original60_retry2_frontier_25_gpu3_default,original60_measured_retry2_v1_original60_retry2_frontier_25_gpu3_default,coverage_h800_tvm_pyramid_w64x96x224_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w64x96x224:fp16,default,49.619209000000005,49.616381999999994,49.643555,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w64x96x224_fp16_metaschedule_tuned:h800_tvm:original60_measured_retry2_v1_original60_retry2_frontier_25_gpu3_metaschedule_tuned,original60_measured_retry2_v1_original60_retry2_frontier_25_gpu3_metaschedule_tuned,coverage_h800_tvm_pyramid_w64x96x224_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w64x96x224:fp16,metaschedule_tuned,38.320701,38.320581,38.320845,stable,claimable,
